Recipe_Name,Review_Count,Author,Prepare_Time,Cook_Time,Total_Time,Ingredients,Directions,RecipeID,Recipe_Photo
Cassata Cake Recipe ,33,Kevin Ryan,X,X,X,"flour,baking powder,salt,egg,water,white sugar,vanilla,cream,ricotta,sugar,cinnamon,vanilla,chocolate,lemon,white sugar,water,rum,chocolate,whipping cream,butter","^Preheat the oven to 325 degrees F (165 degrees C). Grease and line with parchment paper 2 nine inch round layer pans.**Sift the flour, baking powder, and salt together.**Separate the eggs and set the egg whites aside. Beat the egg yolks together on medium-high speed until very thick, about 4 minutes. Gradually add the cold water. Add 1- 1/4 cups of the white sugar, slowly, and beat well for about 3 more minutes. Add 1 teaspoon of the vanilla. Sift the flour mixture over the egg yolk mixture and fold in.**Beat the egg whites and cream of tartar together until stiff peaks form. Fold this into the yolk mixture. Divide batter between the pans.**Bake at 325 degrees F (165 degrees C) for 25 minutes. Cool on rack for 10 minutes and then invert and cool completely.**Cut each cake layer in half. Place one of the 4 halves on a cake board or plate and sprinkle with a little of the Rum Syrup. Spread about 1-1/2 cups of the Filling over this layer. Add a second layer of cake and repeat this procedure. Top the cake with the last layer of cake. Chill at least 4 hours. Spread Chocolate Glaze over top of cake.**To Make Ricotta Cheese Filling: Beat the ricotta cheese well and add the confectioner^^s sugar and cinnamon. Add 1-1/2 teaspoons of  the vanilla and grate 2 ounces of the chocolate in using the coarse side of a grater. Stir in the candied lemon peel and mix. Chill until ready to use.**To Make The Rum Syrup: Place 1/3 cup of the sugar and the water in a small saucepan. Bring to a boil over medium heat, stirring to dissolve sugar. Boil 1 minute and then remove from heat and add the rum. Cool to room temperature.**To Make The Chocolate Glaze: Melt 6 ounces of the chocolate and the cream in the microwave, whisk smooth. Add the butter and whisk until dissolved. Cool mixture until spreadable. Spread over the top of the cake.**^",7682,https://images.media-allrecipes.com/userphotos/250x250/496506.jpg
Cassata Cake Ricotta Cheese Filling Recipe ,6,Kevin Ryan,X,X,X,"sugar,ricotta,cinnamon,vanilla,chocolate,lemon",^Beat the ricotta cheese well and add the confectioner^^s sugar and the cinnamon. Add the vanilla and grate the chocolate in using the coarse side of a grater. Stir in the candied lemon peel and mix. Chill until ready to use.**^,7683,https://images.media-allrecipes.com/images/79591.png
Whippee Ripple Strawberry Cake Recipe ,4,V. Monte,X,X,X,"strawberry,topping thawed,egg,water,strawberry,water","Preheat oven to 350 degrees F (175 degrees C). Grease one 9x13 inch baking pan.**Blend together cake mix, egg whites, 2 cups whipped topping and 1 cup of water. Pour 1/2 the batter into the prepared pan. Sprinkle 1 1/2 cups of the dry frosting mix over batter. Spread remaining batter over frosting mix.**Bake at 350 degrees F (175 degrees C) for 35 to 40 minutes or until cake tests done. Let cake cool then frost with Strawberry Frosting.**To Make Frosting: Blend remaining frosting mix with remaining whipped topping and 1 tablespoon water until easy to spread. Frost cooled cake in pan. If desired you can add 1/2 cup strawberry slices, fresh or frozen (drained) to the prepared frosting.**",7684,https://images.media-allrecipes.com/userphotos/250x250/184239.jpg
Wacky Cake II Recipe ,13,JJOHN32,X,X,X,"flour,white sugar,cocoa powder,baking soda,salt,vinegar,vanilla,vegetable oil,water,butter,milk","Preheat oven to 350 degrees F (175 degrees C). Grease one 9 inch square pan.**Sift together the flour, 1 cup of the sugar, 1/4 cup of the cocoa, the soda, and the salt. Stir in the vinegar, oil, water, and 1 teaspoon vanilla. Beat until smooth. Pour batter into the prepared pan.**Bake at 350 degrees F (175 degrees C) for 30 to 35 minutes. Let cake cool. Then spread chocolate icing over top.**To Make Chocolate Icing: Combine 1 cup of the sugar, 1/4 cup of the cocoa, the milk, and the butter or margarine. Boil for 1 minute. Stir in 1 teaspoon vanilla and continue stirring until partially cool. Spread over cake.**",7685,https://images.media-allrecipes.com/userphotos/560x315/571404.jpg
Wonderful Banana Cake Recipe ,396,Carolyn Micklas,X,X,X,"cake,banana,baking soda",Prepare yellow cake mix according to package directions.**Mash the bananas with the baking soda and stir into the cake mix batter. Pour batter into one greased and floured 9x13 inch baking pan.**Do not preheat oven. Place uncooked cake in oven and turn oven on to 350 degrees F (175 degrees C). Bake for 1 hour. Let cake cool thoroughly and then refrigerate.**,7686,https://images.media-allrecipes.com/userphotos/560x315/773884.jpg
Angel Icing Recipe ,38,Carol,X,X,X,"egg,white sugar,corn syrup,water,cream,salt,vanilla","Combine the egg whites, sugar, corn syrup, water, cream of tartar, and salt in the top of a double boiler over water that is at a hard boil.  Start beating right away with a beater until the mixture stands in stiff peaks.  Remove from heat and add vanilla or your favorite flavoring and keep beating until it is thick enough to spread easily.**",7688,https://images.media-allrecipes.com/userphotos/560x315/45193.jpg
Marshmallow Cake Recipe ,5,Carol,X,X,X,"shortening,white sugar,milk,flour,baking powder,egg,cream,salt,vanilla","Preheat oven to 350 degrees F (175 degrees C). Lightly grease two 9 inch layer cake pans.**Cream the shortening, add the sugar gradually.**Sift the flour, baking powder, cream of tartar, and salt. Add the flour mixture alternately with the milk to the creamed mixture.**Beat the egg whites until stiff peaks are formed. Fold the beaten egg whites and the vanilla into the cake batter. Pour batter into the prepared pans.**Bake at 350 degrees F (175 degrees C) for 30 minutes.**",7689,https://images.media-allrecipes.com/userphotos/250x250/719401.jpg
Johnny Cake Recipe ,44,Carol,X,X,X,"cornmeal,milk,shortening,white sugar,flour,baking powder,salt,egg,milk","Preheat oven to 350 degrees F (175 degrees C).  Grease thoroughly an 8 inch square cake pan.**Combine cornmeal and milk.  Sift flour, baking powder, and salt.  Stir together the egg and milk.**Cream shortening, and blend in sugar.  Stir flour mixture and egg mixture alternately into creamed mixture alternately. Blend in cornmeal mixture.**Bake for 40 to 45 minutes.  Serve hot, with maple syrup.**",7694,https://images.media-allrecipes.com/userphotos/250x250/47750.jpg
Mocha Cream Recipe ,22,Carol,X,X,X,"whipping cream,white sugar,coffee,water",Beat whipping cream and sugar together in mixing bowl until stiff.  Dissolve coffee granules in boiling water.  Cool.  Add to whipped cream and beat in. Makes enough to frost and fill one 8 or 9 inch 2 layer cake. Keep Mocha Cream refrigerated.**,7699,https://images.media-allrecipes.com/userphotos/250x250/20668.jpg
"Eggless, Milkless, Butterless Cake II Recipe ",6,Carol,X,X,X,"brown sugar,water,shortening,raisin,cinnamon,nutmeg,salt,flour,baking soda,baking powder,almond,almond","Combine the sugar, water, shortening, raisins, spices, and salt in a medium saucepan.  Bring to a boil over medium heat, and stir while cooking for 3 minutes.  Cool.**Measure flour, soda, and baking powder, and sift together.**Gradually stir dry ingredients into raisin mixture.  Beat well.  If an almond cake is desired, stir in almond extract and almonds.  Pour batter into a greased 8 x 4 inch loaf pan.**Bake at 325 degrees F (165 degrees C) for about 1 hour.**",7701,https://images.media-allrecipes.com/images/79591.png
Festive Fruitcake Recipe ,6,Carol,X,X,X,"raisin,currant,fruit,cherry,cherry,date,flour,butter,white sugar,egg,pineapple,vanilla,flour,baking powder,baking soda,salt,cocoa powder,cinnamon,nutmeg,orange juice,walnut,egg","Preheat oven to 275 degrees F (135 degrees C).  Grease four 9 x 5 x 3 inch loaf pans, and then line with brown paper or foil.  Grease again.**In a large container stir raisins, currants, candied fruit mix, candied cherries, maraschino cherries, dates, and 1 cup flour together until all the fruit is well coated with flour.**Measure 2 1/4 cup flour, baking powder, baking soda, salt, cocoa, cinnamon, and nutmeg into a medium bowl.  Stir to mix.**In a very large bowl, cream the butter or margarine with the sugar.  Beat in egg yolks three at a time.  Stir in pineapple with juice and vanilla.  Add flour mixture in 3 parts alternately with fruit juice in 2 parts to the creamed mixture, beginning and ending with flour mixture.  Stir in walnuts.**In another bowl, beat egg whites until stiff.  Fold egg whites into batter, and stir in fruit gently.  Divide batter among pans.  Smooth.**Bake for about 3 hours until an inserted wooden pick comes out clean.**",7705,https://images.media-allrecipes.com/userphotos/560x315/4315918.jpg
Pinto Bean Cake Recipe ,35,Suzanne Stull,X,X,X,"white sugar,butter,egg,bean,vanilla,flour,baking soda,raisin,salt,cinnamon,clove,spice,pecan,apple","^Preheat oven to 375 degrees F (190 degrees C). Grease one 9 or 10 inch tube pan.**Cream butter or margarine and sugar together. Add the beaten egg and mix well. Stir in the mashed cooked beans and the vanilla.**Sift the flour, baking soda, salt, ground cinnamon, ground cloves, and ground allspice together. Add the chopped pecans, golden raisins, and the diced apples to the flour mixture. Stir to coat. Pour flour mixture into the creamed mixture and stir until just combined. Pour batter into the prepared pan.**Bake at 375 degrees F (190 degrees C) for 45 minutes. Dribble with a simple confectioner^^s sugar icing and garnish with candied cherries and pecan halves, if desired.**^",7706,https://images.media-allrecipes.com/userphotos/250x250/95467.jpg
^Mom^^s Brazil Nut Fruitcake Recipe ^,7,Carla A.,X,X,X,"flour,white sugar,baking powder,salt,nut,date,cherry,egg,vanilla","Preheat oven to 300 degrees F (150 degrees C). Grease one 9x5 inch loaf pan.**Sift the flour, white sugar, baking powder, and salt together.   Mix in the nuts, dates, and cherries.**Beat the eggs until foamy, add the vanilla and the flour mixture. Stir until just combined and pour into the prepared pan.**Bake at 300 degrees F (150 degrees C) for 1 hour and 45 minutes. Store in the refrigerator, wrapped in foil.**",7707,https://images.media-allrecipes.com/userphotos/560x315/4453901.jpg
Black Forest Dump Cake I Recipe ,34,Cheryl,20 m,1 h,1 h 20 m,"pineapple,coconut,vanilla,cherry,chocolate,butter","Spread pineapple in a 9 x 13 inch pan.  Sprinkle a layer of angel flake coconut on top of the pineapple, and then a layer of dry pudding mix.  Spread the cherry pie filling evenly over pudding mix, and sprinkle dry cake mix over pie filling.  Cut butter into thin slices, and arrange on top of cake mix**Bake at 350 degrees F (175 degrees C) for one hour.  Cool.**",7708,https://images.media-allrecipes.com/userphotos/560x315/1449169.jpg
Coconut Pecan Cake Recipe ,19,cookie,X,X,X,"cake,water,egg,vegetable oil,coconut,pecan,butter,coconut,cream cheese,milk,sugar,vanilla","Preheat oven to 350 degrees F (175 degrees).  Grease and flour two 8 inch round pans or one 9 x 13 inch pan.**In a large bowl, blend cake mix with the water, eggs, and oil.  Beat with an electric mixer at medium speed for 4 minutes.  Stir in 2 cups coconut and nuts.  Pour into prepared pans.**Bake for 35 minutes, or until done.  Cool completely.**Melt 2 tablespoons butter or margarine in a skillet.  Add 2 cups coconut, and stir constantly over low heat until golden brown. Spread toasted coconut on absorbent paper towel to cool.**Cream 2 tablespoons butter or margarine with softened cream cheese.  Add milk and sugar alternately, beating well.  Add vanilla, and stir in 1 3/4 cups of the toasted coconut.  Ice the cake, and sprinkle with remaining coconut.**",7709,https://images.media-allrecipes.com/userphotos/250x250/206794.jpg
Carrot Cake IV Recipe ,45,cookie,X,X,X,"carrot,water,vegetable oil,egg,walnut,pineapple","Preheat oven to 350 degrees F (175 degrees C).  Grease and flour two 8 inch round pans.**In large bowl, blend cake mix, oil, water, undrained pineapple, eggs, and nuts.  Beat for 2 minutes with an electric mixer at medium speed.  Spread batter into prepared pans.**Bake for 35 to 40 minutes, or until a toothpick inserted in the center comes out clean.  Cool.  Frost with cream cheese frosting.**",7710,https://images.media-allrecipes.com/userphotos/560x315/631144.jpg
Orange Juice Cake Recipe ,114,Debbie Rowe,X,X,X,"vanilla,cake,egg,vegetable oil,water,butter,white sugar,orange juice","^Preheat oven to 350 degrees F (175 degrees C).  Grease a large bundt pan.**Combine the cake mix, pudding mix, water, oil, and eggs together.  Mix with an electric mixer on medium speed for 2 minutes.  Pour batter into bundt pan.**Bake for 30 minutes, or until knife inserted in cake comes out clean.**Combine the butter or margarine, sugar, and orange juice in a saucepan.  Boil this mixture for about 2 minutes.  While still warm, poke holes in the top of the cake with a fork.  Pour orange juice mixture over cake.  When the cake is saturated place it on a plate, and dust top with confectioners^^ sugar.**^",7711,https://images.media-allrecipes.com/userphotos/250x250/48713.jpg
Brownie Caramel Cheesecake Recipe ,369,JACKIE MEIBORG,30 m,1 h,4 h 30 m,"brownie,egg,water,caramel,milk,cream cheese,white sugar,vanilla,egg,chocolate","Preheat oven to 350 degrees F (175 degrees C).  Grease the bottom of a 9 inch springform pan.**In a small bowl, mix together brownie mix, 1 egg and water.  Spread into the greased pan. Bake for 25 minutes.**Melt the caramels with the evaporated milk over low heat in a heavy saucepan.  Stir often, and heat until mixture has a smooth consistency. Reserve 1/3 cup of this caramel mixture, and pour the remainder over the warm, baked brownie crust.**In a large bowl, beat the cream cheese, sugar and vanilla with an electric mixer until smooth.  Add eggs one at a time, beating well after each addition. Pour cream cheese mixture over caramel mixture.**Bake cheesecake for 40 minutes.  Chill in pan.  When cake is thoroughly chilled, loosen by running a knife around the edge, and then remove the rim of the pan.  Heat reserved caramel mixture, and spoon over cheesecake.  Drizzle with the chocolate topping.**",7713,https://images.media-allrecipes.com/userphotos/250x250/446230.jpg
