Recipe_Name,Review_Count,Author,Prepare_Time,Cook_Time,Total_Time,Ingredients,Directions,RecipeID,Recipe_Photo
Piccalilli Recipe ,12,Ruth,X,X,X,"salt,water,cauliflower,cucumber,onion,white sugar,mustard,ginger,vinegar,flour,2 tablespoons ground turmeric","Dissolve the salt in the water, and add the cucumber, onions and cauliflower. Cover and leave for 24 hours.  Drain the vegetables.**In a large pan, blend the sugar, mustard and ginger with 5 cups of vinegar. Stir in salt and vegetable mixture, bring to the boil, and simmer for 20 minutes.**Blend the flour and turmeric with the remaining 1 cup of vinegar and stir into the cooked vegetables.  Bring to the boil and cook for 1 to 2 minutes. Pour into sterilized canning jars.**In a large stock pot, pour water half way to top with boiling water. Using a holder, carefully lower jars into pot. Leave a 2-inch space between jars. Add more boiling water to cover them, about 2 inches above the tops.  Bring to a boil and cover, processing for 15 minutes. Remove jars from pot. Put jars on a wood or cloth surface, several inches apart and allow to cool. Jars will be sealed.**",9414,https://images.media-allrecipes.com/userphotos/560x315/5154502.jpg
Rum Balls I Recipe ,54,Yvonne,X,X,X,"vanilla,pecan,cocoa,sugar,corn syrup,water,rum,sugar","^In a medium bowl, mix vanilla wafer crumbs, ground pecans, cocoa, 1 cup confectioners^^ sugar, corn syrup, water, and rum flavoring together.**Roll mixture into 1 inch balls, and then roll in remaining confectioners^^ sugar.  Store, covered, about a week before serving.**^",9415,https://images.media-allrecipes.com/userphotos/250x250/111829.jpg
Pumpkin  Nog Recipe ,16,Lalena,X,X,X,"pumpkin,ice cream,milk,cinnamon,nutmeg,mace,cream,nutmeg","In a blender or food processor, blend the pumpkin, ice cream, milk, cinnamon, nutmeg, and mace in batches.**Pour into individual cups. Top with whipped cream and a sprinkle of nutmeg.**",9416,https://images.media-allrecipes.com/userphotos/250x250/928300.jpg
Cranberry Fudge Recipe ,22,Cathy,X,X,X,"cranberry,corn syrup,chocolate,sugar,milk,vanilla","^Line bottom and sides of an 8x8 inch pan with plastic wrap.  Set aside.**In a medium saucepan, bring cranberries and corn syrup to a boil.  Boil on high for 5 to 7 minutes, stirring occasionally, until the liquid is reduced to about 3 tablespoons.  Remove from heat.**Immediately add chocolate chips, stirring untill they are melted completely.  Add confectioner^^s sugar, evaporated milk, and vanilla extract, stirring vigorously until mixture is thick and glossy.  Pour into pan.  Cover and chill untill firm.**^",9419,https://images.media-allrecipes.com/images/79591.png
Old,522,BOOK_WORM,X,X,X,"white sugar,cocoa,milk,butter,vanilla","Grease an 8x8 inch square baking pan. Set aside.**Combine sugar, cocoa and milk in a medium  saucepan. Stir to blend, then bring to a boil, stirring constantly. Reduce heat and simmer. Do not stir again.**Place candy thermometer in pan and cook until temperature reaches 238 degrees F(114 degrees C). If you are not using a thermometer, then cook until a drop of this mixture in a cup of cold water forms a soft ball. Feel the ball with your fingers to make sure it is the right consistency. It should flatten when pressed between your fingers.**Remove from heat. Add butter or margarine and vanilla extract. Beat with a wooden spoon until the fudge loses its sheen. Do not under beat.**Pour into prepared pan and let cool. Cut into about 60 squares.**",9420,https://images.media-allrecipes.com/userphotos/560x315/6170.jpg
Southern Boiled Custard Recipe ,47,Cathy,X,X,X,"milk,egg,white sugar,vanilla","Into the lower pot of a double boiler, add water. In the upper pot,  add  milk. Heat through over medium heat.**Beat eggs together until light.  Add sugar and mix well.  Pour a small portion of hot milk into the eggs and sugar to warm and thin this portion.  Pour slowly into hot milk.**Cook, stirring constantly until it will coat a spoon.  Do not over cook.  Add vanilla extract. Chill in refrigerator before serving.**",9422,https://images.media-allrecipes.com/userphotos/560x315/36492.jpg
Hot Spiced Cider Recipe ,250,Sara,5 m,5 m,10 m,"brown sugar,spice,clove,cinnamon,salt,nutmeg,orange,apple","Place filter in coffee basket, and fill with brown sugar, allspice, cloves, cinnamon stick, salt, nutmeg, and orange wedges. Pour apple cider into coffee pot where the water usually goes. Brew, and serve hot.**",9423,https://images.media-allrecipes.com/userphotos/250x250/160584.jpg
Walnut Poteca Recipe ,12,Arlene,X,X,X,"butter,white sugar,egg,salt,milk,yeast,flour,honey,milk,white sugar,egg,walnut","Beat butter, 2 cups sugar, and egg yolks. Dissolve yeast in 4 cups of warm milk. Add salt. Combine with flour and knead until dough is no longer sticky. Cut into 14 equal pieces. Place on floured wax paper and cover with tea towels, let rise while making nut filling.**Heat oven to 350 degrees F (175 degrees C). Combine honey, 3 1/4 cups hot milk, 3 1/2 cups white sugar, egg whites and ground walnuts.**Roll out one piece of dough into a large rectangle about 3/4 inch thick and spread with about 1 1/4 cups filling. Roll up jellyroll fashion and place on cookie sheet, seam side down. Brush with an egg wash (1 egg beaten with 1 tablespoon cold water). Repeat with remaining dough. You may bake 2 rolls on a sheet. Bake 35 minutes.**",9427,https://images.media-allrecipes.com/userphotos/250x250/55174.jpg
^Grandmother^^s Boiled Raisin Cake Recipe ^,2,Cathy,X,X,X,"raisin,water,egg,flour,white sugar,baking soda,cinnamon,nutmeg,clove,water,vanilla,butter,sugar,milk,cinnamon","Heat oven to 325 degrees(165 degrees C). Grease a 9 x 5 inch pan. Set aside.**In 3 quart saucepan, boil raisins slowly  water until there is 1 cup of water left and the raisins are plump.  Allow mixture to cool.**Stir in  sugar and egg. Mix spices with boiling water and add to raisin mixture. Add flour, soda, vanilla and last, the melted shortening. Blend well. Pour into loaf pan.**Bake for 40 to 50 minutes.  When cool make glaze by mixing confectioners sugar, ground cinnamon, and milk. Spread on top of cooled cake.**",9429,https://images.media-allrecipes.com/userphotos/560x315/5299487.jpg
^Jean^^s Fudge Recipe ^,20,Cindy Carnes,X,X,X,"white sugar,milk,butter,marshmallow,vanilla,walnut,chocolate","Butter a 7 x 11 inch pan. Set aside.**In a 3 quart saucepan, mix together sugar, condensed milk, butter or margarine, and marshmallows. Cook over low heat and bring to a boil.  Boil 5-7 minutes.  Remove from heat.**Add vanilla, nuts, and chocolate chips. Stir until chips are melted.**Pour into prepared pan. Cool. Cut.**",9430,https://images.media-allrecipes.com/userphotos/250x250/209213.jpg
Instant Russian Tea Recipe ,58,Laura,10 m,X,10 m,"tea,drinks,drinks,white sugar,cinnamon,spice,clove","In a large bowl, mix together powdered drink mixes, sugar, and spices.  Place in jars.**Instructions to include with gift:<BR>  1. Place 2 to 3 rounded teaspoonfuls in a cup.<BR>  2. Add boiling water and serve.**",9431,https://images.media-allrecipes.com/userphotos/250x250/159112.jpg
Christmas Tree Cookies Recipe ,47,Shannon,X,X,X,"sugar,butter,egg,vanilla,almond,flour,baking soda,cream","^Mix confectioners^^ sugar, butter or margarine, egg, vanilla, and almond extract. Stir in flour, baking soda, and cream of tartar. Cover and refrigerate for 2 hours.**Heat oven to 375 degrees F (190 degrees C). Divide dough into halves. On lightly floured cloth-covered board, roll each half out to 3/16 inch thick. on lightly floured cloth-covered board. Cut into Christmas shapes.**Bake on parchment lined baking sheets for 7 to 8 minutes. Let cool on wire racks and decorate as desired.**^",9433,https://images.media-allrecipes.com/userphotos/560x315/1817433.jpg
Microwave Pralines Recipe ,55,Debbie McDonald,20 m,13 m,35 m,"brown sugar,whipping cream,corn syrup,butter,pecan","In a deep, microwave-safe bowl, mix together brown sugar, whipping cream, and corn syrup. Microwave on High for 13 minutes.**Mix in butter until well blended. Then stir, stir, and stir until mixture begins to cool and get creamy. Stir in chopped nuts. Drop by tablespoonfuls onto waxed paper to cool.**",9434,https://images.media-allrecipes.com/userphotos/560x315/969035.jpg
Million Dollar Fudge Recipe ,180,BETHJ1,X,X,X,"white sugar,salt,butter,milk,nut,chocolate,chocolate,marshmallow","Butter two 9x9 inch baking pans and set aside.**Place chocolate chips, German chocolate, marshmallow creme, and nuts into a large mixing bowl.  Set aside.**In a 4 quart saucepan, combine sugar, salt, butter, and evaporated milk.  Stir over low heat until the sugar dissolves.  Bring to a boil, and cook for 6 minutes.**Pour boiling syrup over ingredients in bowl, beat until all chocolate is melted.  Pour into prepared pans.  Let stand a few hours before cutting.**",9436,https://images.media-allrecipes.com/userphotos/250x250/55196.jpg
Dill Dip Recipe ,55,diane,X,X,X,"mayonnaise,sour cream,onion,salt,dill,white sugar","In a medium bowl, mix together mayonnaise, sour cream, chopped onion, seasoning salt, dill weed, and white sugar.  Refrigerate for at least 8 hours before serving to blend flavors.**",9437,https://images.media-allrecipes.com/userphotos/560x315/228008.jpg
Cream Cheese Mints Recipe ,238,Diane,30 m,X,2 h 30 m,"cream cheese,butter,sugar,pepper,food coloring","^In a large bowl, combine cream cheese, butter, and confectioner^^s sugar. Mix in peppermint oil. Color as desired with food coloring paste, or leave white.**Roll mixture into small balls, and place on waxed paper. Flatten with a fork dipped in confectioners^^ sugar. Let dry for about 2 hours on waxed paper, then freeze or refrigerate.**^",9441,https://images.media-allrecipes.com/userphotos/250x250/207791.jpg
^Dawn^^s Candied Walnuts Recipe ^,466,Dawn Timmerman,10 m,20 m,30 m,"walnut,white sugar,cinnamon,salt,milk,vanilla","Preheat oven to 350 degrees F (175 degrees C). Spread nuts in a single layer over a baking sheet. Roast for approximately 8 to 10 minutes, or until the nuts start to turn brown and the smell of roasting nuts fills the kitchen.**Stir together sugar, cinnamon, salt, and milk in a medium saucepan. Cook over medium-high heat for 8 minutes, or until the mixture reaches the soft ball stage of 236 degrees F (113 degrees C).  Remove from heat, and stir in vanilla immediately. .**Add walnuts to sugar syrup, and stir to coat well. Spoon nuts onto waxed paper, and immediately separate nuts with a fork. Cool, and store in airtight containers.**",9443,https://images.media-allrecipes.com/userphotos/560x315/2405917.jpg
^Grandma Strait^^s Fudge Recipe ^,24,O0SHAUNA0O,X,X,X,"white sugar,milk,butter,chocolate,marshmallow,pecan","Grease an 8x8 inch baking pan. Set aside.**In a medium saucepan combine sugar, condensed milk, butter and chocolate chips.  Heat to between 234 and 240 degrees F (112 to 116 degrees C), or until a small amount of syrup dropped into cold water forms a soft ball that flattens when removed from the water and placed on a flat surface.**Remove chocolate mixture from heat and add  marshmallow and nuts. Pour the fudge into the prepared pan, and let set.**",9444,https://images.media-allrecipes.com/images/79591.png
Festive Holiday Bark Recipe ,7,Diane,X,X,X,"vanilla,pretzel,chocolate","Line a cookie sheet with waxed paper or parchment paper.**Place candy coating in a microwave safe bowl.  Microwave for 2 1/2 minutes.  Stir, and microwave at 30 second intervals until completely melted and smooth.**Place pretzels and candy coated chocolate pieces in a large bowl.  Pour melted coating over and stir until well coated.  Spread onto waxed paper lined baking sheet.  Let stand until firm or place in refrigerator to set up faster. Store in a container at room temperature.**",9445,https://images.media-allrecipes.com/userphotos/250x250/379769.jpg
Hasty Pudding Recipe ,9,O0SHAUNA0O,X,X,X,"brown sugar,vanilla,butter,water,white sugar,flour,milk,baking powder,nut,raisin","Preheat oven to 350 degrees F (175 degrees C).  Grease a 9 inch square baking dish.**In a medium bowl, mix together brown sugar, boiling water, vanilla, and butter.  Pour into prepared baking dish.**In a clean bowl, mix together white sugar, flour, milk, baking powder, nuts, and raisins. Drop by spoonfuls on top of the mixture in the baking dish.**Bake in preheated oven for 30 minutes. Serve warm.**",9447,https://images.media-allrecipes.com/userphotos/560x315/36530.jpg
Homemade Creme Liqueur Recipe ,3,Diane,X,X,X,"milk,liqueur,whipping cream,egg","Combine condensed milk, liqueur, cream, and eggs in a blender, and whip until smooth.  Serve over ice,  if desired.**",9448,https://images.media-allrecipes.com/userphotos/250x250/729262.jpg
Glazed Nuts Recipe ,91,Rosemary,15 m,30 m,45 m,"egg,brown sugar,cinnamon,clove,ginger,vanilla,walnut","Preheat oven to 300 degrees F (150 degrees C). Coat a baking sheet with cooking spray.**In a large bowl, beat egg white until foamy. Stir in brown sugar, cinnamon, cloves, ginger, and vanilla. Add nuts, and stir to coat. Spread evenly onto prepared pan.**Bake for 30 minutes, stirring occasionally, or until well toasted and golden brown.  Remove from oven, and cool completely. Store in an airtight container.**",9450,https://images.media-allrecipes.com/userphotos/250x250/3761.jpg
Fruitcake Cookies Recipe ,47,Mary Lou,X,X,X,"butter,brown sugar,egg,raisin,raisin,cherry,pineapple,cherry,pineapple,bourbon,milk,cinnamon,nutmeg,flour,walnut,pecan","In a medium bowl, dredge candied fruit and raisins in 1 cup flour.**In a large bowl, cream together brown sugar and butter.  Beat in eggs.  Gradually beat in bourbon and milk. Mix in remaining flour and spices. Stir in fruit and nuts. Refrigerate overnight.**Preheat oven to 350 degrees F (175 degrees C). Drop dough by teaspoonfuls, about 2 inches apart, onto ungreased cookie sheets.**Bake for approximately 15 minutes.  Remove from oven, and cool on wire racks.**",9451,https://images.media-allrecipes.com/userphotos/560x315/1077281.jpg
